,index,NAME,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PLabel NN,PLabel ET,PLabel RF,Time Label,Minimum Time,Minimum Nodes,PTime RF,PTime NN,PTime ET,PNodes RF,PNodes NN,PNodes ET
289,289,neos-941313.mps.gz,1686.2797535999998,19490.5788768,7.0,901.2,1,1,1,1,1686.2797535999998,7.0,1686.2797535999998,1686.2797535999998,1686.2797535999998,7.0,7.0,7.0
290,290,shipschedule6shipsmixi.mps.gz,26.834089,53.9968358,10.0,170.0,1,1,1,1,26.834089,10.0,26.834089,26.834089,26.834089,10.0,10.0,10.0
291,291,mod010.mps.gz,0.7160896,1.5628618,1.0,3.0,1,1,1,1,0.7160896,1.0,0.7160896,0.7160896,0.7160896,1.0,1.0,1.0
292,292,neos-933638.mps.gz,15511.635736999999,1924.9598648,983.0,64.0,0,1,0,0,1924.9598648,64.0,1924.9598648,1924.9598648,15511.635736999999,64.0,64.0,983.0
293,293,square31.mps.gz,14323.626608199998,16082.766869999998,1367.0,1367.0,1,1,1,1,14323.626608199998,1367.0,14323.626608199998,14323.626608199998,14323.626608199998,1367.0,1367.0,1367.0
294,294,neos-1599274.mps.gz,3.4118182,6.2464218,1.0,1.0,1,1,1,1,3.4118182,1.0,3.4118182,3.4118182,3.4118182,1.0,1.0,1.0
295,295,gen.mps.gz,0.055514799999999996,0.171442,1.0,5.0,1,1,1,1,0.055514799999999996,1.0,0.055514799999999996,0.055514799999999996,0.055514799999999996,1.0,1.0,1.0
296,296,piperout-03.mps.gz,20.107330400000002,52.1855594,402.0,2130.0,1,1,1,1,20.107330400000002,402.0,20.107330400000002,20.107330400000002,20.107330400000002,402.0,402.0,402.0
297,297,pigeon-08.mps.gz,0.8208780000000001,2.5405754,1947.0,6820.0,1,1,1,1,0.8208780000000001,1947.0,0.8208780000000001,0.8208780000000001,0.8208780000000001,1947.0,1947.0,1947.0
298,298,neos-3437289-erdre.mps.gz,0.13494520000000002,0.1350276,1.0,1.0,1,1,1,1,0.13494520000000002,1.0,0.13494520000000002,0.13494520000000002,0.13494520000000002,1.0,1.0,1.0
299,299,neos-5107597-kakapo.mps.gz,16895.3387406,2682.721981,2635953.8,519969.0,0,1,0,0,2682.721981,519969.0,2682.721981,2682.721981,16895.3387406,519969.0,519969.0,2635953.8
300,300,irp.mps.gz,18.619616,36.2042144,1.0,10.0,1,1,1,1,18.619616,1.0,18.619616,18.619616,18.619616,1.0,1.0,1.0
301,301,neos-780889.mps.gz,170.2696034,486.0927872,1.0,1.0,1,1,1,1,170.2696034,1.0,170.2696034,170.2696034,170.2696034,1.0,1.0,1.0
302,302,drayage-25-32.mps.gz,357.38164780000005,1264.7665992,11988.0,136931.0,1,1,1,1,357.38164780000005,11988.0,357.38164780000005,357.38164780000005,357.38164780000005,11988.0,11988.0,11988.0
303,303,peg-solitaire-a3.mps.gz,18000.0009174,2779.8819002,4057.2,2298.0,0,1,1,0,2779.8819002,2298.0,18000.0009174,2779.8819002,18000.0009174,4057.2,2298.0,4057.2
304,304,app2-2.mps.gz,1.5827601999999998,0.9656334,1.0,1.0,0,1,1,0,0.9656334,1.0,1.5827601999999998,0.9656334,1.5827601999999998,1.0,1.0,1.0
305,305,neos-1330346.mps.gz,6080.053193199999,4171.7122996,363848.0,292491.0,0,1,1,0,4171.7122996,292491.0,6080.053193199999,4171.7122996,6080.053193199999,363848.0,292491.0,363848.0
306,306,pigeon-13.mps.gz,6848.651485799999,18009.6134022,11370579.0,8662982.8,1,1,1,1,6848.651485799999,8662982.8,6848.651485799999,6848.651485799999,6848.651485799999,11370579.0,11370579.0,11370579.0
307,307,swath2.mps.gz,46.0695346,45.187601599999994,1926.0,1333.0,0,1,1,0,45.187601599999994,1333.0,46.0695346,45.187601599999994,46.0695346,1926.0,1333.0,1926.0
308,308,neos-1456979.mps.gz,5813.238375599999,19085.8411778,37883.0,71989.4,1,1,1,1,5813.238375599999,37883.0,5813.238375599999,5813.238375599999,5813.238375599999,37883.0,37883.0,37883.0
309,309,ta2-UUE.mps.gz,1357.6303258,2385.1937054,20746.0,60389.0,1,1,1,1,1357.6303258,20746.0,1357.6303258,1357.6303258,1357.6303258,20746.0,20746.0,20746.0
310,310,bley_xl1.mps.gz,26.6726662,79.1085178,8.0,150.0,1,1,1,1,26.6726662,8.0,26.6726662,26.6726662,26.6726662,8.0,8.0,8.0
311,311,neos-3216931-puriri.mps.gz,12848.476204,16224.7609272,8769.0,17134.0,1,1,1,1,12848.476204,8769.0,12848.476204,12848.476204,12848.476204,8769.0,8769.0,8769.0
312,312,ns1830653.mps.gz,240.7236852,321.603748,4151.0,17854.0,1,1,1,1,240.7236852,4151.0,240.7236852,240.7236852,240.7236852,4151.0,4151.0,4151.0
313,313,fiber.mps.gz,1.8249650000000002,17.769197800000004,1.0,2602.0,1,1,1,1,1.8249650000000002,1.0,1.8249650000000002,1.8249650000000002,1.8249650000000002,1.0,1.0,1.0
314,314,drayage-25-23.mps.gz,18.7389826,129.3260618,266.0,17749.0,1,1,1,1,18.7389826,266.0,18.7389826,18.7389826,18.7389826,266.0,266.0,266.0
315,315,fiball.mps.gz,1137.6859004,1324.9728046,3495.0,5442.0,1,1,1,1,1137.6859004,3495.0,1137.6859004,1137.6859004,1137.6859004,3495.0,3495.0,3495.0
316,316,neos-956971.mps.gz,1395.8721096,18377.409259199998,61.0,11016.2,1,1,1,1,1395.8721096,61.0,1395.8721096,1395.8721096,1395.8721096,61.0,61.0,61.0
317,317,neos-5106984-jizera.mps.gz,10212.9822144,23452.3856186,28.0,93.6,1,1,1,1,10212.9822144,28.0,10212.9822144,10212.9822144,10212.9822144,28.0,28.0,28.0
318,318,neos-848589.mps.gz,15109.323876999999,28970.867062600002,989.0,8956.4,1,1,1,1,15109.323876999999,989.0,15109.323876999999,15109.323876999999,15109.323876999999,989.0,989.0,989.0
319,319,neos-3699377-maori.mps.gz,1046.5779522,596.3055138,22984.0,14774.0,0,1,1,0,596.3055138,14774.0,1046.5779522,596.3055138,1046.5779522,22984.0,14774.0,22984.0
320,320,ab67-40-100.mps.gz,314.06308260000003,338.1384174,73.0,75.0,1,1,1,1,314.06308260000003,73.0,314.06308260000003,314.06308260000003,314.06308260000003,73.0,73.0,73.0
321,321,rlp1.mps.gz,0.23079139999999998,0.3453252,51.0,225.0,1,1,1,1,0.23079139999999998,51.0,0.23079139999999998,0.23079139999999998,0.23079139999999998,51.0,51.0,51.0
322,322,neos-3354841-apure.mps.gz,322.89475980000003,591.5297711999999,1.0,1.0,1,1,1,1,322.89475980000003,1.0,322.89475980000003,322.89475980000003,322.89475980000003,1.0,1.0,1.0
323,323,neos-5193246-nerang.mps.gz,1134.5181418000002,1549.8689956,7082.0,17117.0,1,1,1,1,1134.5181418000002,7082.0,1134.5181418000002,1134.5181418000002,1134.5181418000002,7082.0,7082.0,7082.0
324,324,nursesched-sprint02.mps.gz,38.106145600000005,378.4159342,5.0,2272.0,1,1,1,1,38.106145600000005,5.0,38.106145600000005,38.106145600000005,38.106145600000005,5.0,5.0,5.0
325,325,neos-3209519-ruhr.mps.gz,810.5677479999997,2002.0726518000001,61448.0,198275.0,1,1,1,1,810.5677479999997,61448.0,810.5677479999997,810.5677479999997,810.5677479999997,61448.0,61448.0,61448.0
326,326,k1mushroom.mps.gz,2490.722604,4761.0011856,1.0,9.0,1,1,1,1,2490.722604,1.0,2490.722604,2490.722604,2490.722604,1.0,1.0,1.0
327,327,cbs-cta.mps.gz,39.8278776,100.1140048,1.0,58.0,1,1,1,1,39.8278776,1.0,39.8278776,39.8278776,39.8278776,1.0,1.0,1.0
328,328,neos-1445743.mps.gz,30.696198,42.858846799999995,69.0,182.0,1,1,1,1,30.696198,69.0,30.696198,30.696198,30.696198,69.0,69.0,69.0
329,0,sorrell3.mps.gz,17329.188579799997,23904.287422399997,31084.4,556362.8,1,1,1,1,17329.188579799997,31084.4,17329.188579799997,17329.188579799997,17329.188579799997,31084.4,31084.4,31084.4
330,1,neos-1430701.mps.gz,14.6553226,10.372995,4417.0,4846.0,1,1,1,0,10.372995,4417.0,14.6553226,14.6553226,14.6553226,4417.0,4417.0,4417.0
331,2,neos-4805882-barwon.mps.gz,595.2386819999999,1083.3516046,14721.0,36738.0,1,1,1,1,595.2386819999999,14721.0,595.2386819999999,595.2386819999999,595.2386819999999,14721.0,14721.0,14721.0
332,3,p200x1188c.mps.gz,4.1358418,3511.6035676,1.0,1044095.0,0,1,1,1,4.1358418,1.0,4.1358418,3511.6035676,4.1358418,1.0,1044095.0,1.0
333,4,pigeon-10.mps.gz,15.774714800000002,126.74137660000002,36051.0,436711.0,1,1,1,1,15.774714800000002,36051.0,15.774714800000002,15.774714800000002,15.774714800000002,36051.0,36051.0,36051.0
334,5,swath1.mps.gz,16.400427999999998,57.77037180000001,370.0,2697.0,1,1,1,1,16.400427999999998,370.0,16.400427999999998,16.400427999999998,16.400427999999998,370.0,370.0,370.0
335,6,msc98-ip.mps.gz,14340.491459,23809.365663999997,27544.0,3096.6,0,1,1,1,14340.491459,3096.6,14340.491459,23809.365663999997,14340.491459,27544.0,3096.6,27544.0
336,7,ab69-40-100.mps.gz,398.3907398,432.8657074000001,89.0,109.0,1,1,1,1,398.3907398,89.0,398.3907398,398.3907398,398.3907398,89.0,89.0,89.0
337,8,aligninq.mps.gz,44.73877960000001,49.3555778,979.0,343.0,0,1,1,1,44.73877960000001,343.0,44.73877960000001,49.3555778,44.73877960000001,979.0,343.0,979.0
338,9,neos-578379.mps.gz,759.7969198000001,2373.8868048,2269.0,7086.0,1,1,1,1,759.7969198000001,2269.0,759.7969198000001,759.7969198000001,759.7969198000001,2269.0,2269.0,2269.0
339,10,s55.mps.gz,29.988008400000002,29.3405198,1.0,1.0,0,1,1,0,29.3405198,1.0,29.988008400000002,29.3405198,29.988008400000002,1.0,1.0,1.0
340,11,csched010.mps.gz,2902.190778,4613.646505000001,98303.0,1030671.0,1,1,1,1,2902.190778,98303.0,2902.190778,2902.190778,2902.190778,98303.0,98303.0,98303.0
341,12,neos-5100895-inster.mps.gz,2453.216349,2274.8173426000003,10140.0,58065.0,1,1,1,0,2274.8173426000003,10140.0,2453.216349,2453.216349,2453.216349,10140.0,10140.0,10140.0
342,13,neos-3572885-glina.mps.gz,18.49243,18.4058266,1.0,1.0,1,1,1,0,18.4058266,1.0,18.49243,18.49243,18.49243,1.0,1.0,1.0
343,14,qap10.mps.gz,23.7680114,23.712504000000003,1.0,1.0,1,1,1,0,23.712504000000003,1.0,23.7680114,23.7680114,23.7680114,1.0,1.0,1.0
344,15,ej.mps.gz,429.67782180000006,18000.725975799996,123786.0,35418095.0,0,0,0,1,429.67782180000006,123786.0,18000.725975799996,18000.725975799996,18000.725975799996,35418095.0,35418095.0,35418095.0
345,16,neos-633273.mps.gz,0.9529984,0.933133,1.0,1.0,1,1,1,0,0.933133,1.0,0.9529984,0.9529984,0.9529984,1.0,1.0,1.0
346,17,neos-1324574.mps.gz,295.80130640000004,489.8699616,2543.0,5701.0,0,1,1,1,295.80130640000004,2543.0,295.80130640000004,489.8699616,295.80130640000004,2543.0,5701.0,2543.0
347,18,ab72-40-100.mps.gz,669.115438,670.6161404000001,152.0,152.0,1,1,1,1,669.115438,152.0,669.115438,669.115438,669.115438,152.0,152.0,152.0
348,19,neos-3083819-nubu.mps.gz,19.089718400000002,64.7037278,1041.0,5915.0,0,1,1,1,19.089718400000002,1041.0,19.089718400000002,64.7037278,19.089718400000002,1041.0,5915.0,1041.0
349,20,piperout-d20.mps.gz,48.8613986,84.93534600000001,506.0,208.0,0,1,1,1,48.8613986,208.0,48.8613986,84.93534600000001,48.8613986,506.0,208.0,506.0
350,21,binkar10_1.mps.gz,60.4656562,6514.3270219999995,2269.0,4442017.0,1,1,1,1,60.4656562,2269.0,60.4656562,60.4656562,60.4656562,2269.0,2269.0,2269.0
351,22,supportcase21i.mps.gz,93.40345500000001,20.1570374,2539.0,2633.0,1,1,0,0,20.1570374,2539.0,20.1570374,93.40345500000001,93.40345500000001,2633.0,2539.0,2539.0
352,23,cod105.mps.gz,96.6755196,102.8116064,3.0,3.0,1,1,1,1,96.6755196,3.0,96.6755196,96.6755196,96.6755196,3.0,3.0,3.0
353,24,mitre.mps.gz,9.422444,19.7667816,1.0,18.0,1,1,1,1,9.422444,1.0,9.422444,9.422444,9.422444,1.0,1.0,1.0
354,25,neos-914441.mps.gz,11.552625600000002,17.5747498,1.0,1.0,0,1,1,1,11.552625600000002,1.0,11.552625600000002,17.5747498,11.552625600000002,1.0,1.0,1.0
355,26,neos-3581454-haast.mps.gz,399.3848016,3747.9579946,11475.0,202155.0,1,1,1,1,399.3848016,11475.0,399.3848016,399.3848016,399.3848016,11475.0,11475.0,11475.0
356,27,triptim1.mps.gz,4083.3915736000004,1831.2040662,78.0,11.0,1,1,1,0,1831.2040662,11.0,4083.3915736000004,4083.3915736000004,4083.3915736000004,78.0,78.0,78.0
357,28,shipschedule3shipsi.mps.gz,10.7819658,21.057796000000003,1.0,1.0,1,1,1,1,10.7819658,1.0,10.7819658,10.7819658,10.7819658,1.0,1.0,1.0
358,29,newdano.mps.gz,6996.430306800001,3729.2856710000005,885909.0,2751921.0,1,1,1,0,3729.2856710000005,885909.0,6996.430306800001,6996.430306800001,6996.430306800001,885909.0,885909.0,885909.0
359,30,s250r10.mps.gz,4793.6113376,11850.757191800001,8846.0,42176.0,1,1,1,1,4793.6113376,8846.0,4793.6113376,4793.6113376,4793.6113376,8846.0,8846.0,8846.0
360,31,neos-5075914-elvire.mps.gz,18000.0142472,3119.5315914000003,1046494.2,231220.0,1,1,1,0,3119.5315914000003,231220.0,18000.0142472,18000.0142472,18000.0142472,1046494.2,1046494.2,1046494.2
361,32,flugpl.mps.gz,0.027246799999999998,0.030592599999999998,1.0,68.0,0,1,0,1,0.027246799999999998,1.0,0.030592599999999998,0.030592599999999998,0.027246799999999998,68.0,68.0,1.0
362,33,acc-tight5.mps.gz,288.46804640000005,263.0681978,733.0,713.0,1,1,1,0,263.0681978,713.0,288.46804640000005,288.46804640000005,288.46804640000005,733.0,733.0,733.0
363,34,neos17.mps.gz,10.808173,18.2276498,2965.0,6293.0,0,1,1,1,10.808173,2965.0,10.808173,18.2276498,10.808173,2965.0,6293.0,2965.0
364,35,physiciansched6-2.mps.gz,780.9655394,18780.966187800004,1.0,92.6,0,1,1,1,780.9655394,1.0,780.9655394,18780.966187800004,780.9655394,1.0,92.6,1.0
365,36,neos2.mps.gz,269.3349452,212.07674840000004,17852.0,24258.0,1,1,1,0,212.07674840000004,17852.0,269.3349452,269.3349452,269.3349452,17852.0,17852.0,17852.0
366,37,mik-250-20-75-5.mps.gz,13.221888000000002,37.438962,1409.0,91136.0,1,1,1,1,13.221888000000002,1409.0,13.221888000000002,13.221888000000002,13.221888000000002,1409.0,1409.0,1409.0
367,38,eil33-2.mps.gz,161.13040399999997,151.9063514,777.0,565.0,1,1,1,0,151.9063514,565.0,161.13040399999997,161.13040399999997,161.13040399999997,777.0,777.0,777.0
368,39,neos-826224.mps.gz,23.583583400000002,38.2782,1.0,1.0,0,1,1,1,23.583583400000002,1.0,23.583583400000002,38.2782,23.583583400000002,1.0,1.0,1.0
369,40,reblock115.mps.gz,6614.879863,17742.4521732,639825.0,5546069.0,0,1,1,1,6614.879863,639825.0,6614.879863,17742.4521732,6614.879863,639825.0,5546069.0,639825.0
370,41,enlight_hard.mps.gz,0.0172632,0.0163708,1.0,1.0,0,1,1,0,0.0163708,1.0,0.0172632,0.0163708,0.0172632,1.0,1.0,1.0
371,42,neos-850681.mps.gz,11.623141,18010.7946392,1.0,927240.4,1,1,1,1,11.623141,1.0,11.623141,11.623141,11.623141,1.0,1.0,1.0
372,43,rocI-3-11.mps.gz,10.8033198,7.8389688,1381.0,1292.0,0,1,1,0,7.8389688,1292.0,10.8033198,7.8389688,10.8033198,1381.0,1292.0,1381.0
373,44,neos18.mps.gz,23.4569738,50.6446846,1144.0,6376.0,1,1,1,1,23.4569738,1144.0,23.4569738,23.4569738,23.4569738,1144.0,1144.0,1144.0
374,45,mzzv11.mps.gz,438.2002598,1500.5242262,1356.0,8880.0,1,1,1,1,438.2002598,1356.0,438.2002598,438.2002598,438.2002598,1356.0,1356.0,1356.0
375,46,neos-4306827-ravan.mps.gz,18000.013914400002,2964.3754288,119470.8,17917.0,1,1,1,0,2964.3754288,17917.0,18000.013914400002,18000.013914400002,18000.013914400002,119470.8,119470.8,119470.8
376,47,supportcase14.mps.gz,0.1393118,0.1440584,1.0,1.0,1,1,1,1,0.1393118,1.0,0.1393118,0.1393118,0.1393118,1.0,1.0,1.0
377,48,cvs16r70-62.mps.gz,16536.219138599998,5627.049881999999,459553.0,524799.0,1,1,1,0,5627.049881999999,459553.0,16536.219138599998,16536.219138599998,16536.219138599998,459553.0,459553.0,459553.0
378,49,opm2-z6-s1.mps.gz,107.3804848,92.36235000000002,2164.0,2214.0,1,1,1,0,92.36235000000002,2164.0,107.3804848,107.3804848,107.3804848,2164.0,2164.0,2164.0
379,50,wachplan.mps.gz,1482.6987246,1987.5899774,67520.0,98056.0,0,1,1,1,1482.6987246,67520.0,1482.6987246,1987.5899774,1482.6987246,67520.0,98056.0,67520.0
380,51,30n20b8.mps.gz,175.8839852,303.95923099999993,1617.0,13632.0,1,1,1,1,175.8839852,1617.0,175.8839852,175.8839852,175.8839852,1617.0,1617.0,1617.0
381,52,22433.mps.gz,2.8948542,3.6958172000000005,1.0,5.0,1,1,1,1,2.8948542,1.0,2.8948542,2.8948542,2.8948542,1.0,1.0,1.0
382,53,nh97_tension.mps.gz,12.4622438,10.525070399999999,1240.0,1765.0,0,1,1,0,10.525070399999999,1240.0,12.4622438,10.525070399999999,12.4622438,1240.0,1765.0,1240.0
383,54,misc07.mps.gz,5.1959318,4.798665200000001,1345.0,1566.0,0,1,1,0,4.798665200000001,1345.0,5.1959318,4.798665200000001,5.1959318,1345.0,1566.0,1345.0
384,55,neos-3703351-marne.mps.gz,31.258534199999996,59.84713360000001,593.0,2263.0,1,1,1,1,31.258534199999996,593.0,31.258534199999996,31.258534199999996,31.258534199999996,593.0,593.0,593.0
385,56,neos-799716.mps.gz,10.0846022,22.083579199999996,1.0,1.0,1,1,1,1,10.0846022,1.0,10.0846022,10.0846022,10.0846022,1.0,1.0,1.0
386,57,mario-t-hard5i.mps.gz,124.41534239999999,1466.7868798,1.0,614.0,0,1,1,1,124.41534239999999,1.0,124.41534239999999,1466.7868798,124.41534239999999,1.0,614.0,1.0
387,58,neos-4984115-canche.mps.gz,26.336160800000005,49.095235200000005,1.0,1.0,1,1,1,1,26.336160800000005,1.0,26.336160800000005,26.336160800000005,26.336160800000005,1.0,1.0,1.0
388,59,neos-831188.mps.gz,472.2391874,277.41995840000004,2993.0,3542.0,1,1,1,0,277.41995840000004,2993.0,472.2391874,472.2391874,472.2391874,2993.0,2993.0,2993.0
389,60,neos-3118745-obra.mps.gz,141.39939760000001,2940.870901,34481.0,2741681.0,1,1,1,1,141.39939760000001,34481.0,141.39939760000001,141.39939760000001,141.39939760000001,34481.0,34481.0,34481.0
390,61,decomp1.mps.gz,5.3629844,24.504840800000004,1.0,1334.0,0,1,1,1,5.3629844,1.0,5.3629844,24.504840800000004,5.3629844,1.0,1334.0,1.0
391,62,neos-2328163-agri.mps.gz,6339.419999,18432.6807784,139404.0,759309.4,1,1,1,1,6339.419999,139404.0,6339.419999,6339.419999,6339.419999,139404.0,139404.0,139404.0
392,63,loopha13.mps.gz,18000.0008304,10625.7223046,1762096.4,1570481.0,1,1,1,0,10625.7223046,1570481.0,18000.0008304,18000.0008304,18000.0008304,1762096.4,1762096.4,1762096.4
393,64,mas74.mps.gz,2415.5244454,1265.0908292000001,7103212.0,5967997.0,1,0,1,0,1265.0908292000001,5967997.0,2415.5244454,2415.5244454,1265.0908292000001,7103212.0,7103212.0,5967997.0
394,65,neos-3065804-namu.mps.gz,12.811283800000002,12.490247399999998,1.0,1.0,0,1,1,0,12.490247399999998,1.0,12.811283800000002,12.490247399999998,12.811283800000002,1.0,1.0,1.0
395,66,chromaticindex256-8.mps.gz,302.3985392000001,2518.7487118,863.0,20756.0,0,1,1,1,302.3985392000001,863.0,302.3985392000001,2518.7487118,302.3985392000001,863.0,20756.0,863.0
396,67,ci-s4.mps.gz,197.12492,91.28000580000001,81683.0,36900.0,0,1,1,0,91.28000580000001,36900.0,197.12492,91.28000580000001,197.12492,81683.0,36900.0,81683.0
397,68,app3.mps.gz,5.5190117999999995,7.1538532,3.0,98.0,1,1,1,1,5.5190117999999995,3.0,5.5190117999999995,5.5190117999999995,5.5190117999999995,3.0,3.0,3.0
398,69,breastcancer-regularized.mps.gz,3586.7793438,5348.760035800001,1184081.0,2424498.0,1,1,1,1,3586.7793438,1184081.0,3586.7793438,3586.7793438,3586.7793438,1184081.0,1184081.0,1184081.0
399,70,mas76.mps.gz,145.49008440000003,74.1390564,326705.0,178175.0,1,0,1,0,74.1390564,178175.0,145.49008440000003,145.49008440000003,74.1390564,326705.0,326705.0,178175.0
400,71,30_70_45_095_100.mps.gz,855.3036821999998,247.2948738,201.0,1.0,1,1,1,0,247.2948738,1.0,855.3036821999998,855.3036821999998,855.3036821999998,201.0,201.0,201.0
401,72,neos-5149806-wieprz.mps.gz,7295.5161324,2794.2594120000003,13350.0,276.0,0,1,1,0,2794.2594120000003,276.0,7295.5161324,2794.2594120000003,7295.5161324,13350.0,276.0,13350.0
402,73,roi2alpha3n4.mps.gz,2246.2835160000004,18647.812568200003,14515.0,330817.8,1,1,1,1,2246.2835160000004,14515.0,2246.2835160000004,2246.2835160000004,2246.2835160000004,14515.0,14515.0,14515.0
403,74,lectsched-3.mps.gz,367.3885958,337.93766380000005,1652.0,678.0,0,1,1,0,337.93766380000005,678.0,367.3885958,337.93766380000005,367.3885958,1652.0,678.0,1652.0
404,75,neos-4760493-puerua.mps.gz,18000.1446886,25340.474685999998,1.0,15407.0,1,1,1,1,18000.1446886,1.0,18000.1446886,18000.1446886,18000.1446886,1.0,1.0,1.0
405,76,30_70_45_095_98.mps.gz,72.45650499999999,100.9018222,1.0,1.0,1,1,1,1,72.45650499999999,1.0,72.45650499999999,72.45650499999999,72.45650499999999,1.0,1.0,1.0
406,77,neos-1582420.mps.gz,76.4092718,341.7427204,6.0,18818.0,1,1,1,1,76.4092718,6.0,76.4092718,76.4092718,76.4092718,6.0,6.0,6.0
407,78,nh97_potential.mps.gz,423.88266439999995,91.0854018,39116.0,32984.0,0,1,1,0,91.0854018,32984.0,423.88266439999995,91.0854018,423.88266439999995,39116.0,32984.0,39116.0
408,79,gfd-schedulen55f2d50m30k3i.mps.gz,17791.4732414,29786.4183976,3366.8,8032.6,1,1,1,1,17791.4732414,3366.8,17791.4732414,17791.4732414,17791.4732414,3366.8,3366.8,3366.8
409,80,Test3.mps.gz,8.1710178,27.0804992,1.0,426.0,1,1,1,1,8.1710178,1.0,8.1710178,8.1710178,8.1710178,1.0,1.0,1.0
410,81,app1-1.mps.gz,8.0588746,8.822928600000001,12.0,4.0,0,1,1,1,8.0588746,4.0,8.0588746,8.822928600000001,8.0588746,12.0,4.0,12.0
411,82,drayage-100-12.mps.gz,43.086464,1539.5387204,1373.0,217992.0,1,1,1,1,43.086464,1373.0,43.086464,43.086464,43.086464,1373.0,1373.0,1373.0
